player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Steve DePaul,103958,QB,ROB MORRIS,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,1,277,63.7,56.8,60.4,57.8,0,0,1,0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Dante Chachere,103930,QB,PORTLAND,1,100.0,1,1,12.0,2.6,0,0,0.0,100.0,1,0,0,0.0,1,0,1,269,12.3,45.1,74.3,45.1,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Andrew Brister,147711,QB,N COLORADO,1,100.0,1,1,9.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,253,60.3,71.4,71.9,,0,0,1,0,0.0,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Undre Lindsay,154748,QB,HOWARD,3,100.0,1,1,1.0,1.8,0,0,0.0,100.0,1,0,2,0.0,4,0,0,184,71.7,75.8,54.2,73.4,0,0,4,0,50.0,79.2,25.0,1,0,0,0,0,0,0.0,3,3.0
Cameron Skattebo,147787,HB,SACRAMENTO,1,0.0,1,1,11.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,279,83.3,91.2,55.3,96.0,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Rush,103925,QB,N COLORADO,1,0.0,1,1,7.0,3.8,0,0,0.0,0.0,0,0,1,,1,0,0,253,60.3,52.9,54.1,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Justin Covington,40074,HB,VILLANOVA,1,100.0,1,1,13.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,334,67.0,77.3,75.4,79.5,0,0,1,1,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Kendall McKoy,147953,QB,GARD-WEBB,1,100.0,1,1,3.0,3.0,0,0,0.0,100.0,1,0,1,0.0,1,0,1,171,63.7,66.4,70.4,58.2,0,0,1,0,0.0,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Aaron Vardell,103748,P,VA MILT IN,1,100.0,1,1,4.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,336,60.3,61.1,60.6,,0,0,1,0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0
Jared Cooper,102394,HB,BUCKNELL,1,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0,0.0,1,0,0,125,89.2,68.3,60.6,69.3,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Braeden Zenelovic,102340,QB,ALBANY,3,100.0,1,1,24.0,3.37,0,0,0.0,100.0,1,0,1,0.0,3,0,1,106,11.6,20.0,28.2,60.0,0,0,4,0,200.0,118.8,66.7,2,0,0,0,0,2,50.0,28,28.0
Patrick Haughney,102040,P,HOLY CROSS,1,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,181,60.3,57.7,60.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,41,41.0
Faraji Woodson,102032,K,HOWARD,1,0.0,1,1,4.0,4.3,0,0,0.0,0.0,0,0,1,,1,0,0,184,60.3,61.1,60.6,,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Christopher Bartolic,101282,P,CAL POLY,1,100.0,1,1,2.0,2.1,0,0,0.0,100.0,1,0,0,0.0,1,0,1,129,60.3,38.0,60.6,60.0,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0
Jaden Johnson,98682,QB,MO STATE,1,100.0,1,1,-2.0,2.3,0,0,0.0,100.0,1,0,1,0.0,1,0,0,230,60.3,60.6,60.4,,0,0,1,0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0
Bryce Fledderman,91730,QB,SAN DIEGO,1,,0,1,,2.1,0,0,0.0,0.0,0,0,1,,1,0,0,283,60.3,59.1,60.0,,1,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Joshua Brown,148613,P,WAGNER,1,0.0,1,1,1.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,0,338,63.7,50.6,52.7,57.5,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Dexter Boykin,91447,WR,N ALABAMA,1,0.0,1,1,30.0,4.0,0,0,0.0,0.0,0,0,0,,1,0,0,389,74.0,71.6,49.9,,0,0,1,5,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jake Willcox,148649,QB,BROWN,2,100.0,1,1,13.0,4.2,0,0,0.0,100.0,1,0,1,0.0,2,0,1,123,68.7,63.8,71.9,57.4,0,0,2,0,100.0,152.1,50.0,1,0,0,0,1,0,0.0,11,11.0
Taylor Grimes,89507,WR,INCAR WORD,1,100.0,1,1,14.0,2.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1,189,76.7,79.6,73.1,59.6,0,0,1,3,0.0,131.3,0.0,0,0,0,0,1,0,0.0,6,6.0
Marcus Libman,148710,WR,COLUMBIA,1,0.0,1,1,34.0,2.6,0,0,0.0,0.0,0,0,1,,1,0,0,145,72.4,58.5,51.3,,0,0,1,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Shane Davis,89414,QB,LAFAYETTE,2,0.0,1,1,15.0,3.45,0,0,0.0,0.0,0,0,1,,2,0,0,203,61.8,27.2,31.9,,0,0,2,1,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Chris James,89404,TE,CHATTNOOGA,1,0.0,1,1,19.0,3.1,0,0,0.0,0.0,0,0,1,,1,0,0,137,71.1,70.3,46.8,63.3,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Hugh Brady,148928,QB,PENN,1,0.0,1,1,14.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,267,63.7,45.7,48.5,58.0,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
LaMartez Brooks,88738,WR,MURRAY ST,1,100.0,1,1,26.0,3.0,0,1,100.0,0.0,0,0,0,100.0,1,1,0,236,80.1,69.5,88.1,53.6,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Caleb Snead,88707,WR,CAMPBELL,1,100.0,1,1,-3.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,0,131,75.8,80.6,60.4,57.5,0,0,1,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Baniko Harley,54989,WR,AUSTINPEAY,1,0.0,1,1,20.0,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,116,82.2,73.0,37.5,,0,0,1,3,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Trey Goodman,149142,WR,AUSTINPEAY,4,0.0,1,1,7.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,116,26.7,50.2,31.6,61.9,0,0,5,0,,39.6,0.0,0,0,0,0,0,1,20.0,0,0.0
David Gist,88673,HB,TENN TECH,1,0.0,1,1,24.0,2.9,0,0,0.0,0.0,0,1,1,,1,0,0,309,52.2,79.3,50.4,81.5,0,0,1,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Michael Haupert,87526,QB,INDIANA ST,3,100.0,1,1,8.0,3.97,0,0,0.0,100.0,1,0,1,0.0,3,0,1,191,79.2,65.7,77.2,60.2,0,0,3,0,0.0,118.8,0.0,0,2,0,0,0,0,0.0,18,18.0
Derek Ng,87238,K,HOLY CROSS,1,100.0,1,1,9.0,2.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,181,60.3,78.9,71.5,,0,0,1,0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Kobe Clark,86853,WR,ABILENE CH,2,,0,1,,4.7,0,0,0.0,0.0,0,0,2,,2,0,0,100,76.0,77.1,55.4,55.4,0,0,2,0,50.0,39.6,50.0,1,0,0,1,0,0,0.0,0,0.0
Braxton Hughes,83544,QB,RICHMOND,1,0.0,1,1,6.0,2.95,0,0,0.0,0.0,0,0,1,,2,0,0,276,67.6,49.2,49.8,57.3,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Jordan Fuller,149418,HB,HOLY CROSS,1,100.0,1,1,14.0,1.8,0,0,0.0,100.0,1,0,0,0.0,1,0,1,181,82.1,80.7,72.6,77.4,0,0,1,0,,135.4,0.0,0,0,0,0,1,0,0.0,7,7.0
Ben Niesner,52155,P,VALPO,1,100.0,1,1,-2.0,1.9,0,0,0.0,0.0,0,0,0,100.0,1,1,0,332,63.7,66.2,60.6,62.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Owen Goldsberry,83300,WR,PENN,1,100.0,1,1,28.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,1,267,72.6,58.0,76.6,,0,0,1,2,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Hunter Raquet,82117,QB,JVILLE ST,1,100.0,1,1,11.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,196,63.7,57.9,56.6,60.0,0,0,1,0,,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
Hayden Meacham,79224,TE,WEBER ST,1,0.0,1,1,11.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,0,342,70.3,68.6,49.6,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Sean Holland,78523,QB,FORDHAM,1,0.0,1,1,15.0,4.0,0,0,0.0,0.0,0,0,1,,2,0,0,168,64.4,68.3,28.7,79.4,0,0,2,0,100.0,39.6,50.0,1,0,0,0,0,1,50.0,0,0.0
Jacob Buie,78464,QB,SE MO ST,1,0.0,1,1,34.0,2.5,0,0,0.0,0.0,0,0,0,,1,0,0,293,60.3,46.1,49.9,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Wykeen Gill,78139,WR,DUQUESNE,2,100.0,1,1,26.0,3.1,0,1,50.0,100.0,1,0,1,0.0,1,0,1,155,79.1,61.3,85.4,61.3,0,0,2,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Keyondre White,77808,HB,HAMPTON,1,0.0,1,1,27.0,4.7,0,0,0.0,0.0,0,0,1,,1,0,0,178,83.5,72.5,58.4,73.9,0,0,1,0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kolby Gartner,149776,P,STTHOM,4,0.0,1,1,4.0,3.2,0,0,0.0,0.0,0,0,0,,1,0,0,1129,19.7,52.3,55.4,57.2,0,0,4,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Kristoff Kowalkowski,149811,QB,STTHOM,1,0.0,1,1,3.0,2.0,0,0,0.0,0.0,0,0,0,,1,0,0,1129,60.3,43.4,55.3,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Bryce Veasley,77681,QB,DUQUESNE,1,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,1,0.0,1,0,0,155,60.3,63.2,61.0,,0,0,1,1,0.0,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Caden Bell,71181,QB,COLUMBIA,1,0.0,1,1,33.0,2.77,0,0,0.0,0.0,0,0,1,,3,0,0,145,62.7,43.9,47.6,57.3,0,0,3,0,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Montrell Washington,64310,WR,SAMFORD,1,100.0,1,1,13.0,3.5,0,0,0.0,100.0,1,0,1,0.0,1,0,1,282,72.9,77.4,72.6,78.3,0,0,1,0,0.0,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0
Ryan DeLuca,64301,WR,FURMAN,1,100.0,1,1,-7.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,0,170,72.4,58.2,60.4,63.2,0,0,1,0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
Tyler Gee,150179,QB,CENT ARK,1,0.0,1,1,39.0,3.1,0,0,0.0,0.0,0,0,0,,1,0,0,132,60.3,36.2,37.1,,0,1,1,0,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Kylin James,150195,HB,CENT ARK,1,100.0,1,1,29.0,3.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,132,79.0,82.7,76.2,83.6,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,42,42.0
Drew Kannely-Robles,150228,HB,DIXIE,1,100.0,1,1,20.0,2.6,0,0,0.0,0.0,0,0,0,100.0,1,1,0,1285,90.2,81.3,76.2,83.6,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Carlos Washington Jr.,63268,HB,NEW HAMP,1,100.0,1,1,26.0,3.8,0,0,0.0,100.0,1,0,1,0.0,1,0,1,240,76.6,66.5,76.2,63.8,0,0,1,0,0.0,158.3,0.0,0,0,0,0,1,0,0.0,44,44.0
Cameron George,150333,QB,LAMAR,1,,0,1,,3.4,0,0,0.0,0.0,0,0,1,,1,0,0,204,62.4,52.9,60.0,,0,0,1,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Randal Grimes,61774,WR,WEBER ST,1,0.0,1,1,13.0,1.1,0,0,0.0,0.0,0,0,0,,1,0,0,342,69.1,60.3,46.8,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cee Jay Powell,42146,WR,MCNEESE,1,0.0,1,1,28.0,1.2,0,0,0.0,0.0,0,0,0,,1,0,0,217,71.9,72.7,50.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Judd Cockett,61671,WR,SO UTAH,1,100.0,1,1,12.0,4.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,298,39.3,54.6,72.6,60.8,0,0,1,0,,139.6,0.0,0,0,0,0,1,0,0.0,8,8.0
Mykah Stone,150480,LS,NC CENT,1,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,247,60.3,61.1,60.6,,0,0,1,0,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Willie Patterson,61476,WR,MONTANA ST,1,100.0,1,1,3.0,2.3,0,0,0.0,100.0,1,0,0,0.0,1,0,1,233,67.6,62.3,69.2,60.1,0,0,1,6,,122.9,0.0,0,0,0,0,1,0,0.0,4,4.0
Antoine Murray,61302,WR,HOWARD,1,0.0,1,1,26.0,5.0,0,0,0.0,0.0,0,0,0,,1,0,0,184,36.8,66.3,27.6,57.5,0,1,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Alfonzo Graham,150501,HB,MORGAN ST,1,100.0,1,1,23.0,3.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,235,45.5,74.9,76.6,79.7,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,68,68.0
Dorrell James,60905,TE,GRAMBLING,1,0.0,1,1,42.0,4.5,0,0,0.0,0.0,0,0,0,,1,0,0,177,68.7,41.5,50.1,,0,0,1,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Will Jones,60603,QB,MONMOUTH,1,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,231,60.3,62.3,60.6,,0,0,1,0,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0
Eric Samuta,58006,LB,MURRAY ST,1,0.0,1,1,13.0,2.3,0,0,0.0,0.0,0,0,0,,1,0,0,236,63.7,61.8,49.6,60.0,0,1,1,0,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0
Randy Fizer,155524,WR,WAGNER,1,0.0,1,1,18.0,3.1,0,0,0.0,0.0,0,1,0,,1,0,0,338,69.6,52.2,35.6,71.1,0,1,1,3,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Denver Holman,151190,WR,ABILENE CH,1,100.0,1,1,-9.0,2.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,100,72.5,72.0,60.6,,0,0,1,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Shabari Davis,56170,CB,SE MO ST,1,0.0,1,1,34.0,3.2,0,0,0.0,0.0,0,1,0,,1,0,0,293,39.1,36.0,37.0,,0,0,1,3,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0
Zavier Scott,55123,WR,MAINE,1,100.0,1,1,-4.0,0.8,0,0,0.0,100.0,1,0,0,0.0,1,0,0,212,80.5,59.0,60.6,69.7,0,0,1,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0
Xander Werner,141661,WR,N ARIZONA,1,,0,1,,3.6,0,0,0.0,0.0,0,0,0,,1,0,0,252,63.7,52.0,60.0,,0,0,1,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Josh McClurg,139440,QB,MOREHEAD,1,100.0,1,1,16.0,3.6,0,1,100.0,100.0,1,0,0,0.0,1,0,1,234,60.3,89.7,84.6,,0,0,1,0,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0
Eli Turner Jr.,139237,HB,DAVIDSON,1,100.0,1,1,29.0,2.9,0,1,100.0,100.0,1,0,0,0.0,1,0,1,149,83.1,77.6,87.7,70.8,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,34,34.0
Nate Brackett,138983,P,E TENN ST,1,100.0,1,1,0.0,2.4,0,0,0.0,100.0,1,0,0,0.0,1,0,1,157,60.3,60.6,60.6,,0,0,1,0,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0
Lucas Loffredo,138382,QB,DELWARE ST,1,,0,1,,1.8,1,0,0.0,0.0,0,0,0,,1,0,0,152,63.7,52.0,60.0,57.3,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nasir Smith,153952,HB,CENT CT ST,1,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0,0.0,1,0,0,133,66.0,72.4,60.4,74.1,0,0,1,0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0
Jake Richter,138253,WR,N DAKOTA,1,100.0,1,1,29.0,4.0,0,0,0.0,100.0,1,0,0,0.0,1,0,1,249,70.9,68.7,76.2,,0,0,1,0,,158.3,0.0,0,0,0,0,1,0,0.0,45,45.0
Zach Larkin,22961,TE,INDIANA ST,1,100.0,1,1,-3.0,1.5,0,0,0.0,100.0,1,0,0,0.0,1,0,1,191,75.6,60.9,60.4,61.9,0,0,1,3,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0
Lan Larison,142157,HB,UC DAVIS,1,0.0,1,1,12.0,3.8,0,0,0.0,0.0,0,0,0,,1,0,0,322,53.9,72.8,46.8,67.2,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Damonta Witherspoon,138062,HB,MURRAY ST,1,100.0,1,1,20.0,2.9,0,0,0.0,100.0,1,0,0,0.0,1,0,1,236,77.7,79.3,76.2,79.3,0,0,1,4,,158.3,0.0,0,0,0,0,1,0,0.0,25,25.0
Jayden Stinson,138056,QB,MURRAY ST,1,0.0,1,1,25.0,2.1,0,0,0.0,0.0,0,0,0,,1,0,0,236,60.3,57.0,58.4,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Cooper Willman,138032,WR,E ILLINOIS,1,0.0,1,1,18.0,4.1,0,0,0.0,0.0,0,0,0,,1,0,0,158,81.3,52.6,46.8,,0,0,1,0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
