player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Daniel Santacaterina,34645,QB,SE MO ST,13,64.8,318,337,10.1,2.69,3,18,5.0,56.4,190,0,145,7.8,398,16,118,293,47.2,62.7,63.6,53.0,2,14,425,2,16.6,78.8,6.0,24,35,0,14,17,21,4.9,2446,7.3
Jack Chambers,60359,QB,CHARLES SO,12,66.6,320,332,7.5,2.41,1,11,3.1,56.6,188,0,121,11.7,380,25,98,135,69.9,63.9,50.7,87.9,4,13,403,1,18.2,72.1,5.8,22,21,1,6,14,19,4.7,1999,6.0
Kurt Rawlings,109074,QB,YALE,10,70.2,315,331,11.8,2.96,3,41,11.8,61.6,204,0,114,7.7,405,17,152,352,48.8,82.9,84.4,61.6,2,6,420,2,21.1,110.8,5.9,24,50,2,9,27,18,4.3,2996,9.1
Breylin Smith,33893,QB,CENT ARK,9,72.6,303,326,8.7,2.5,7,19,5.5,62.6,204,0,89,7.3,371,16,108,132,50.1,73.0,73.7,57.1,0,13,391,2,25.8,88.0,6.2,23,18,1,15,19,14,3.6,2419,7.4
Mason Petrino,41294,QB,IDAHO,11,72.6,299,324,8.8,3.04,7,12,3.5,63.9,207,0,134,4.6,396,10,125,185,31.4,66.9,67.5,60.6,1,9,418,7,23.1,91.1,7.8,31,39,0,17,18,20,4.8,2239,6.9
Kevin Davidson,109053,QB,PRINCETON,10,76.0,300,316,10.8,2.64,8,24,7.4,66.5,210,0,97,7.9,347,18,125,272,61.1,91.9,91.5,61.1,1,6,357,2,16.5,104.6,4.6,16,15,2,5,20,6,1.7,2574,8.1
Jack Cook,109015,QB,DAYTON,11,71.0,290,306,10.0,3.28,3,11,3.4,62.7,192,0,111,6.8,348,14,145,150,50.7,85.4,84.6,67.0,1,5,369,1,9.9,120.2,3.2,11,31,0,12,33,9,2.4,2697,8.8
Logan Bitikofer,102346,QB,BUCKNELL,11,66.6,290,306,8.5,2.44,5,9,2.8,57.2,175,1,98,9.3,341,18,85,125,49.4,49.0,48.3,56.8,2,6,358,2,23.5,75.5,6.7,23,12,0,9,10,16,4.5,1692,5.5
Tyquell Fields,51615,QB,STNY BROOK,12,61.3,266,290,15.8,2.85,5,25,8.1,50.7,147,0,122,9.8,339,16,117,303,51.7,67.6,68.4,56.3,5,11,357,2,13.1,82.4,4.7,16,33,7,7,16,24,6.7,2469,8.5
Trey Lance,91399,QB,N DAK ST,16,72.0,279,288,11.5,2.92,2,17,5.6,66.7,192,0,71,4.5,335,9,152,250,69.6,90.7,88.7,76.6,2,0,350,1,19.7,130.4,4.2,14,33,0,5,28,5,1.4,2788,9.7
Kylil Carter,27694,QB,NC A&T,12,64.8,270,285,11.4,2.51,3,16,5.3,54.0,154,0,86,12.0,329,21,108,246,49.1,79.5,78.2,65.1,1,3,346,3,16.3,96.3,4.3,14,28,1,10,18,10,2.9,2222,7.8
Tucker Rovig,60465,QB,MONTANA ST,13,68.9,264,278,10.3,2.36,5,10,3.4,60.8,169,0,65,7.1,300,13,83,233,63.8,58.9,61.7,48.7,1,5,313,3,20.0,91.5,4.3,13,5,2,6,14,13,4.2,1969,7.1
Kevin Thomson,27087,QB,SACRAMENTO,7,64.3,266,276,9.3,2.54,5,6,2.1,57.2,158,0,64,7.6,298,13,86,279,59.7,64.2,60.9,66.9,1,5,309,1,14.1,85.3,3.0,9,13,0,4,13,9,2.9,1812,6.6
JaVaughn Craig,39884,QB,AUSTINPEAY,9,67.9,246,263,10.0,2.75,10,21,7.8,58.9,155,0,91,7.2,296,12,103,116,67.2,81.3,71.2,83.9,1,8,303,2,11.0,98.0,3.4,10,22,1,5,20,14,4.6,2153,8.2
EJ Perry,60349,QB,BROWN,6,69.5,249,259,9.5,2.81,3,15,5.5,58.7,152,0,101,12.1,297,21,95,123,70.9,76.0,70.9,79.9,1,8,314,2,21.8,84.0,7.4,22,15,0,6,12,15,4.8,1893,7.3
Felix Harper,13753,QB,ALCORN ST,9,70.2,245,253,10.8,2.49,5,20,7.4,62.8,159,0,78,7.6,289,13,110,107,44.5,88.2,85.9,70.0,0,4,305,1,23.1,120.3,6.2,18,17,1,2,26,10,3.3,2321,9.2
Jake Maier,60574,QB,UC DAVIS,6,74.7,237,251,8.1,2.59,4,4,1.5,64.5,162,0,67,8.5,266,15,75,322,64.5,70.7,71.1,51.6,4,6,281,2,13.4,91.3,3.4,9,4,0,6,12,12,4.3,1777,7.1
Case Cookus,46603,QB,N ARIZONA,5,69.0,226,243,9.8,2.47,1,15,5.9,57.2,139,0,85,10.9,262,17,84,252,66.8,77.3,76.2,63.0,2,6,275,0,9.4,87.0,3.1,8,10,1,13,12,8,2.9,1814,7.5
Peyton Huslig,60462,QB,MO STATE,7,66.1,224,238,7.9,2.41,4,3,1.2,55.9,133,0,97,10.1,272,15,76,230,62.4,49.6,53.4,45.0,3,8,289,2,22.7,69.9,8.1,22,9,1,6,9,10,3.5,1294,5.4
Davius Richard,109077,QB,NC CENT,8,61.1,211,226,10.6,2.93,3,11,4.8,49.1,111,0,103,14.0,275,18,64,247,24.6,63.6,66.1,52.2,1,6,279,0,20.4,69.0,7.6,21,27,0,11,8,11,3.9,1371,6.1
Brady Davis,38684,QB,ILL STATE,11,60.1,213,224,11.6,3.03,1,12,5.0,51.8,116,0,89,9.4,259,12,79,188,63.0,55.9,49.7,72.4,2,9,277,3,18.0,71.1,6.2,16,19,1,7,9,19,6.9,1573,7.0
Eric Barriere,40109,QB,E WASHGTON,6,67.8,202,216,9.3,3.1,5,10,4.4,54.6,118,0,70,13.9,253,19,79,161,61.6,70.4,69.1,65.0,0,3,265,0,22.9,92.2,6.3,16,21,0,9,13,7,2.6,1570,7.3
Chase Fourcade,24115,QB,NICHOLLS,9,71.9,203,215,10.1,2.84,2,14,6.0,64.2,138,0,88,5.5,264,8,83,243,28.6,76.1,77.4,60.7,1,7,283,1,22.7,88.2,7.6,20,28,1,8,8,11,3.9,1745,8.1
John Bachus III,78514,QB,TENN MARTN,7,71.0,186,212,10.4,2.76,4,15,6.9,54.2,115,0,105,12.9,249,17,70,310,42.1,67.7,70.5,52.1,3,8,254,2,23.8,73.6,10.0,25,12,0,19,8,13,5.1,1501,7.1
Tom Flacco,46503,QB,TOWSON,7,72.0,193,206,10.1,2.9,2,11,5.0,60.2,124,0,90,10.8,250,15,80,317,34.0,70.4,70.9,61.6,3,4,264,3,26.7,99.6,9.6,24,19,1,7,14,15,5.7,1622,7.9
Kare Lyles,42412,QB,S ILLINOIS,10,70.5,193,204,9.8,2.5,4,10,4.6,63.2,129,0,77,5.1,252,7,72,295,28.3,50.8,47.7,57.3,1,8,268,0,33.8,91.2,10.3,26,20,1,5,12,23,8.6,1625,8.0
Preston Rice,60469,QB,MURRAY ST,5,74.6,193,203,7.1,2.54,0,6,2.8,62.6,127,0,78,11.8,235,17,64,236,70.7,66.8,61.9,67.3,1,5,244,3,11.5,78.3,3.8,9,22,2,7,6,12,4.9,1193,5.9
Chris Ferguson,40105,QB,MAINE,6,68.5,197,201,10.2,2.17,3,17,8.1,57.2,115,0,51,14.8,213,20,70,212,64.0,75.7,77.4,43.1,0,8,221,1,11.8,80.6,2.8,6,5,0,1,8,9,4.1,1650,8.2
Austin Simmons,28607,QB,S DAKOTA,6,69.7,188,199,9.1,3.04,4,3,1.4,63.3,126,0,73,3.8,235,5,72,291,79.7,64.0,59.7,67.3,2,8,249,2,16.4,84.1,5.1,12,23,0,5,11,11,4.4,1315,6.6
Jake Smith,109024,QB,HARVARD,7,68.9,177,195,10.6,3.0,2,17,8.3,59.0,115,0,56,5.7,218,7,66,179,65.8,67.9,70.2,46.6,1,6,232,0,25.0,92.4,6.4,14,9,0,15,12,13,5.6,1567,8.0
Corey Fields Jr.,78539,QB,SCAR STATE,10,65.1,186,195,12.6,2.53,2,17,8.3,51.3,100,0,61,17.4,225,21,71,290,67.6,75.5,76.8,57.6,0,4,235,2,23.0,96.9,6.2,14,13,0,7,15,12,5.1,1639,8.4
Jacob Knipp,31545,QB,N COLORADO,6,68.5,181,188,7.7,2.38,1,10,5.0,61.7,116,0,64,6.5,220,8,61,253,65.8,58.6,54.9,65.9,0,8,232,0,20.3,79.4,5.9,13,18,0,6,8,10,4.3,1328,7.1
Bailey Fisher,88643,QB,TENN TECH,6,71.8,174,188,7.9,2.81,1,4,2.0,60.1,113,0,81,9.6,219,12,61,309,81.5,68.4,61.8,72.4,6,4,230,2,12.3,89.4,4.6,10,21,0,7,10,8,3.5,1278,6.8
Chason Virgil,39592,QB,SE LA,5,72.4,181,187,8.0,2.25,1,7,3.7,64.2,120,0,46,8.4,196,11,66,294,49.1,77.3,77.1,54.9,0,5,200,0,13.0,94.1,3.1,6,3,0,5,10,5,2.5,1430,7.6
Joe Fagnano,104768,QB,MAINE,8,74.7,178,184,10.0,2.77,2,12,6.3,65.8,121,0,70,9.0,223,12,76,212,46.8,77.7,86.6,50.0,0,3,231,0,31.4,122.4,9.9,22,13,0,4,17,5,2.2,1835,10.0
Jake Constantine,40166,QB,WEBER ST,6,67.1,170,178,7.6,2.31,3,4,2.2,58.4,104,0,52,8.8,195,10,50,342,64.6,47.7,48.0,51.0,1,5,203,0,13.5,68.7,3.6,7,9,0,4,5,10,4.9,866,4.9
Jeff Undercuffler,78501,QB,ALBANY,5,55.4,168,177,12.9,2.52,4,9,4.8,47.5,84,0,53,9.7,192,9,54,106,64.1,51.0,51.9,50.3,2,3,203,3,18.9,86.9,5.2,10,4,0,3,13,11,5.4,1182,6.7
Max Brosmer,105568,QB,NEW HAMP,6,71.3,167,174,6.7,2.23,4,7,3.9,62.1,108,0,36,9.2,188,11,56,240,54.4,64.8,65.8,53.4,2,4,194,0,25.0,94.6,4.8,9,5,0,1,11,6,3.1,1223,7.0
Chris Helbig,42745,QB,SO UTAH,5,77.1,153,160,7.2,2.75,7,3,1.8,66.9,107,0,48,9.3,181,11,53,298,67.1,61.6,61.0,59.2,0,3,190,0,16.7,86.9,4.4,8,13,0,0,5,3,1.6,1018,6.4
Juwan Carter,91113,QB,NORFOLK,6,66.4,149,154,9.0,2.78,2,5,3.1,60.4,93,0,72,6.1,187,6,55,244,43.0,51.5,55.0,49.6,1,7,197,2,22.2,78.5,8.6,16,17,0,2,8,9,4.6,1023,6.6
Connor Degenhardt,54508,QB,HOLY CROSS,5,69.3,140,151,9.3,2.68,3,6,3.9,51.7,78,0,54,19.6,175,19,46,181,76.2,55.2,52.8,66.1,3,2,178,2,27.8,80.7,8.6,15,9,0,5,6,8,4.5,1008,6.7
Joe Mancuso,40312,QB,RICHMOND,6,67.6,148,150,11.3,2.48,1,6,3.8,61.3,92,0,54,8.0,171,8,59,276,28.8,69.4,65.2,67.1,0,6,178,1,13.0,90.1,4.1,7,11,0,1,9,8,4.5,1207,8.0
Kenji Bahar,27447,QB,MONMOUTH,4,70.9,141,149,7.7,2.44,1,4,2.6,61.1,91,0,47,9.0,170,9,51,231,35.2,61.2,58.8,65.3,1,4,178,2,27.7,84.2,7.6,13,7,0,6,7,8,4.5,958,6.4
Tim DeMorat,78498,QB,FORDHAM,4,70.0,130,143,8.3,2.48,5,6,3.9,58.0,83,0,64,8.8,162,8,41,168,27.0,61.4,60.8,59.7,1,4,171,1,28.1,79.9,11.1,18,1,0,7,6,12,7.0,932,6.5
Matt Struck,88647,QB,IDAHO ST,5,58.0,138,140,11.0,2.48,1,5,3.4,52.1,73,0,43,8.8,162,7,47,186,74.5,58.7,58.5,55.4,0,4,170,0,23.3,82.1,6.2,10,12,0,1,8,6,3.5,990,7.1
Reid Sinnett,37397,QB,SAN DIEGO,4,74.6,130,138,10.1,2.78,0,13,8.8,65.2,90,0,50,7.2,161,7,55,283,62.3,74.2,77.4,50.1,1,7,173,1,18.0,98.8,5.6,9,14,0,7,10,7,4.1,1304,9.4
Christian Lopez,34415,QB,N ALABAMA,4,57.1,126,137,11.0,3.06,1,9,6.3,48.9,67,0,63,6.9,149,5,37,389,49.7,55.2,54.3,58.6,3,7,159,0,7.9,63.6,3.4,5,6,0,7,4,9,5.7,1062,7.8
Davis Cheek,55146,QB,ELON,5,64.8,125,134,10.6,2.64,2,10,7.1,50.0,67,0,70,17.3,160,14,33,162,46.8,65.7,66.3,56.6,2,1,166,1,27.1,78.6,11.9,19,7,0,5,5,6,3.6,820,6.1
Ryan Stanley,46530,QB,FL A&M,4,66.9,121,129,8.3,2.4,3,6,4.4,57.4,74,0,38,8.6,138,7,55,164,74.7,61.6,63.0,54.6,1,3,146,1,7.9,96.4,2.2,3,4,0,4,9,5,3.5,1021,7.9
Jon Copeland,78477,QB,INCAR WORD,3,65.5,119,128,9.2,2.63,2,7,5.2,52.3,67,0,49,14.1,144,11,34,189,73.6,73.4,72.8,58.6,2,3,151,1,24.5,67.9,8.3,12,4,1,4,3,2,1.3,743,5.8
Keaton Heide,103940,QB,S DAK ST,7,73.3,120,127,10.7,2.76,1,5,3.7,66.9,85,0,48,3.4,157,3,44,292,35.2,71.5,77.0,49.0,3,3,165,2,31.3,101.1,9.6,15,15,0,3,7,7,4.2,1058,8.3
J'Bore Gibbs,91400,QB,S DAK ST,6,67.2,116,124,10.7,2.36,8,4,3.1,58.9,73,0,46,6.4,144,5,47,292,63.2,69.4,67.4,65.7,0,4,150,1,28.3,99.9,9.0,13,7,0,0,10,4,2.7,1052,8.5
Nate Ketteringham,34683,QB,N DAKOTA,3,73.6,110,113,6.2,2.27,2,1,0.8,65.5,74,0,24,8.6,123,7,38,249,60.0,61.1,59.2,66.1,0,1,128,1,29.2,85.5,5.7,7,3,0,1,2,4,3.1,723,6.4
Kurtis Wilderman,87528,QB,INDIANA ST,5,79.0,100,112,7.2,2.73,2,3,2.6,66.1,74,0,65,6.3,142,5,40,191,45.0,54.0,54.9,52.3,3,3,144,0,24.6,86.9,11.3,16,13,1,6,5,7,4.9,701,6.3
Deandre Harris,23722,QB,MORGAN ST,5,66.3,104,109,11.2,2.89,0,9,8.0,56.9,62,0,64,10.1,142,7,44,235,49.2,62.8,60.2,64.2,0,8,146,1,21.9,65.8,9.9,14,18,0,5,4,8,5.5,908,8.3
Tyrece Nick,78495,QB,SCAR STATE,8,59.8,102,108,16.0,2.65,3,10,8.3,48.1,52,0,45,14.8,123,9,36,290,54.0,61.7,55.4,67.8,1,4,135,3,20.0,80.0,7.3,9,6,0,2,7,12,8.9,820,7.6
Jalen Hamler,91407,QB,CAL POLY,11,64.0,100,107,16.0,2.9,2,12,10.7,56.1,60,0,58,6.3,142,4,47,129,44.7,57.9,65.7,52.1,1,5,149,2,37.9,110.8,15.5,22,11,0,4,12,7,4.7,1133,10.6
Pat Kehoe,35872,QB,DELAWARE,4,67.0,103,105,8.3,2.61,1,2,1.8,59.0,62,0,31,10.1,120,7,35,151,49.8,48.8,53.5,37.7,0,5,126,0,29.0,82.1,7.5,9,6,0,1,7,4,3.2,716,6.8
Cam Humphrey,39886,QB,MONTANA,8,68.0,100,105,9.6,2.36,2,5,4.6,60.0,63,0,28,7.4,124,5,39,232,60.7,67.7,65.6,65.3,2,2,129,3,32.1,93.4,7.3,9,10,0,1,6,3,2.3,761,7.2
Cody Orgeron,23693,QB,MCNEESE,3,67.0,91,99,12.0,3.12,0,7,6.8,55.6,55,0,45,9.8,137,6,38,217,27.5,63.4,66.3,57.1,1,3,141,2,26.7,87.8,8.8,12,26,0,7,7,8,5.7,676,6.8
John Chiarolanzio,102344,QB,BUCKNELL,6,52.8,89,99,8.0,2.31,3,1,1.0,44.4,44,0,41,6.4,108,3,21,125,38.6,28.0,28.4,46.6,4,4,111,0,12.2,39.6,4.6,5,3,0,3,0,11,9.9,412,4.2
Christian Alexander-Stevens,103945,QB,WAGNER,3,63.4,93,97,7.2,2.43,1,4,4.0,55.7,54,0,22,8.5,103,5,26,338,73.7,59.8,60.1,55.4,0,1,108,0,18.2,72.2,3.9,4,2,0,3,2,1,0.9,492,5.1
Kha'Darris Davis,63566,QB,ALABAMA ST,3,70.0,90,95,8.4,2.49,1,3,3.0,58.9,56,0,31,11.1,113,7,25,105,62.0,48.4,48.5,55.7,1,6,120,2,29.0,63.0,8.0,9,7,0,3,4,10,8.3,549,5.8
Geremy Hickbottom,62834,QB,GRAMBLING,3,74.4,90,95,8.1,2.61,2,7,7.1,63.2,60,0,34,10.4,112,7,36,177,75.2,87.2,83.4,75.3,1,1,117,1,14.7,85.9,4.5,5,12,0,2,3,2,1.7,570,6.0
Nathan Mays,35136,QB,YNGTOWN ST,5,72.4,87,94,8.6,2.77,1,4,4.1,59.6,56,0,55,11.1,120,7,38,353,63.1,69.5,65.7,67.0,4,2,125,1,25.5,104.0,11.7,14,12,1,1,8,3,2.4,739,7.9
Harry Woodbery,78480,QB,E ILLINOIS,4,68.6,86,91,7.6,2.19,1,2,2.1,56.0,51,0,26,13.6,98,8,24,158,38.4,54.6,53.4,62.4,0,3,103,1,15.4,83.7,4.1,4,2,0,4,6,5,4.9,583,6.4
Nick Robinson,34582,QB,PENN,2,76.8,82,88,7.9,2.58,0,6,6.4,68.2,60,0,24,4.8,96,3,38,267,72.4,83.8,88.3,48.1,0,2,102,4,16.7,99.0,4.2,4,3,0,6,4,3,2.9,727,8.3
Dejerric Bryant,90465,QB,MS VLY ST,2,56.1,82,87,8.7,2.23,2,2,2.3,49.4,43,0,16,6.5,91,3,21,228,76.4,53.1,50.6,62.8,0,0,92,0,0.0,72.2,0.0,0,3,0,3,3,5,5.4,365,4.2
Tylik Bethea,108957,QB,DELWARE ST,3,58.2,79,87,10.8,2.39,1,2,2.2,47.1,41,0,37,10.9,98,5,23,152,55.6,67.1,65.3,64.3,4,3,101,1,18.9,59.4,7.1,7,2,1,2,3,3,3.0,437,5.0
Parker McKinney,82109,QB,E KENTUCKY,4,65.4,78,86,9.0,2.44,1,2,2.3,51.2,44,0,20,13.7,96,7,22,159,65.4,60.3,54.6,64.7,0,5,98,2,20.0,43.8,4.2,4,4,0,7,1,4,4.1,401,4.7
Casey Bauman,91401,QB,MONTANA ST,6,59.0,78,84,11.6,2.64,1,5,5.6,47.6,40,0,31,13.0,93,6,20,233,60.2,59.9,63.7,49.2,2,0,99,0,9.7,68.1,3.2,3,5,0,3,1,2,2.0,451,5.4
Akevious Williams,34147,QB,BETH COOK,4,63.2,76,83,8.2,3.11,0,3,3.5,47.0,39,0,51,18.8,106,9,23,119,61.3,57.0,54.8,62.8,1,2,111,2,21.6,69.3,10.4,11,11,0,6,3,3,2.7,519,6.3
Jalen Morton,28373,QB,PRVIEW A&M,3,77.2,79,82,11.2,2.56,0,7,8.3,61.0,50,0,25,18.0,90,11,34,270,76.3,87.2,83.2,73.0,3,5,94,0,12.0,90.0,3.3,3,5,0,0,7,4,4.3,671,8.2
Ty Brock,66582,QB,SM HOUSTON,3,68.8,77,81,9.6,2.63,1,5,6.0,55.6,45,0,30,15.1,89,8,25,281,73.5,64.2,64.9,54.0,1,0,94,0,16.7,91.1,5.6,5,3,1,1,3,4,4.3,590,7.3
Kilton Anderson,27546,QB,WM & MARY,4,68.4,76,78,8.4,2.41,0,0,0.0,62.8,49,0,35,5.8,90,3,23,348,74.0,45.0,42.4,61.3,0,2,95,0,28.6,84.6,11.1,10,0,0,2,3,4,4.2,525,6.7
Kaden Jenks,63592,QB,WEBER ST,4,70.0,70,76,6.8,2.44,3,3,3.8,55.3,42,0,29,14.3,86,7,22,342,53.7,58.3,56.8,59.9,1,1,90,0,10.3,89.0,3.5,3,5,0,2,5,3,3.3,445,5.9
Luke Anthony,41127,QB,ABILENE CH,2,85.3,68,75,6.4,2.63,1,0,0.0,68.0,51,0,24,12.1,84,7,24,100,29.5,51.4,52.7,51.0,1,1,88,1,25.0,92.1,7.1,6,3,0,5,2,5,5.7,541,7.2
Deondre Francois,46585,QB,HAMPTON,2,75.4,69,72,13.2,2.65,0,4,5.3,62.5,45,0,25,13.5,87,7,28,178,51.7,72.0,68.4,72.0,0,4,91,0,44.0,92.7,12.6,11,4,0,3,6,4,4.4,586,8.1
Nick Tiano,36109,QB,CHATTNOOGA,3,54.0,63,70,11.0,2.94,2,2,2.7,42.9,30,0,26,11.8,82,4,16,137,51.9,38.8,41.0,48.3,2,3,87,1,3.8,45.4,1.2,1,10,0,3,1,5,5.7,348,5.0
Reece Udinski,60592,QB,VA MILT IN,2,71.2,66,70,7.8,2.54,0,2,2.7,61.4,43,0,27,8.5,82,4,20,336,71.4,63.5,64.7,50.8,0,0,87,0,25.9,83.0,8.5,7,3,0,4,1,1,1.1,420,6.0
Mark Pappas,109046,QB,MOREHEAD,2,62.3,69,69,11.8,2.59,0,6,8.6,52.2,36,0,26,16.3,76,7,26,234,71.7,64.4,63.9,59.3,0,4,77,0,15.4,74.5,5.3,4,2,0,0,5,7,9.1,479,6.9
Tyler Monaco,88632,QB,LEHIGH,2,72.1,61,66,6.7,2.42,2,2,2.9,59.1,39,0,29,11.4,69,5,16,205,70.8,69.5,69.7,,2,2,73,1,10.3,67.1,4.3,3,0,0,1,1,2,2.7,370,5.6
Logan Marchi,34159,QB,SACR HEART,2,58.3,60,66,10.4,2.52,1,3,4.4,50.0,33,0,17,5.7,69,2,19,280,50.2,55.3,57.3,50.9,0,0,71,1,0.0,85.4,0.0,0,2,0,5,3,3,4.2,420,6.4
Ty Lenhart,109010,QB,COLUMBIA,3,58.7,63,65,10.9,2.6,0,1,1.4,55.4,36,0,23,2.7,72,1,19,145,55.8,61.9,60.6,58.6,1,2,79,1,26.1,66.5,8.3,6,1,0,1,2,1,1.3,325,5.0
Ian Corwin,109017,QB,DRAKE,2,65.6,64,64,9.4,2.48,0,4,6.2,60.9,39,0,16,7.1,71,3,27,153,70.8,50.2,51.6,53.5,0,6,72,1,18.8,64.1,4.2,3,4,0,0,3,7,9.7,533,8.3
Ryan Boyle,87525,QB,INDIANA ST,2,65.5,58,64,8.6,2.82,2,0,0.0,54.7,35,0,17,7.9,71,3,17,191,57.2,41.9,33.3,63.4,0,4,75,0,17.6,55.9,4.2,3,4,2,2,2,6,8.0,366,5.7
Keegan Shoemaker,108983,QB,LAFAYETTE,2,74.1,58,62,7.7,2.98,1,2,3.1,64.5,40,0,34,7.0,78,3,17,203,50.0,62.5,55.9,72.3,1,3,80,0,23.5,63.6,10.3,8,8,0,2,1,4,5.0,336,5.4
Darren Grainger,78496,QB,FURMAN,3,71.4,56,60,13.3,3.1,2,4,6.5,63.3,38,0,31,5.0,76,2,28,170,54.9,82.4,77.3,74.3,0,1,78,0,25.8,110.7,10.5,8,8,0,2,5,3,3.8,504,8.4
Sam Brown,109005,QB,BUTLER,2,54.7,53,60,9.0,2.31,4,0,0.0,45.0,27,0,15,6.9,65,2,17,127,70.5,46.2,46.5,52.8,1,2,66,0,20.0,48.5,4.6,3,2,1,1,0,2,3.0,328,5.5
Richie Kenney,91723,QB,CORNELL,2,55.2,58,59,10.7,2.13,0,2,3.3,52.5,31,0,22,3.1,64,1,17,147,72.8,37.9,36.1,57.3,1,6,65,0,18.2,46.2,6.3,4,1,0,0,2,7,10.8,405,6.9
Stone Labanowitz,87538,QB,S ILLINOIS,4,70.2,57,57,6.5,2.37,0,5,7.9,64.9,37,0,16,7.5,67,3,21,295,71.5,69.1,71.6,51.0,0,1,74,0,25.0,108.3,6.0,4,6,0,0,4,4,5.4,493,8.6
Kalen Whitlow,34256,QB,GARD-WEBB,1,74.0,50,53,9.6,2.32,0,0,0.0,62.3,33,0,21,10.8,59,4,20,171,44.4,56.1,54.7,62.5,0,2,61,0,28.6,88.2,10.2,6,0,1,2,4,6,9.8,316,6.0
Colton Richardson,60404,QB,IDAHO,4,68.6,51,53,12.7,2.91,0,5,9.4,54.7,29,0,26,17.1,68,6,17,185,44.7,56.2,56.8,55.2,0,3,68,0,34.6,70.8,13.2,9,6,1,1,2,7,10.3,434,8.2
Ross Malmgren,104757,QB,CHARLES SO,3,70.0,50,52,6.2,2.11,0,2,3.6,55.8,29,0,18,17.1,52,6,12,135,70.3,59.6,57.5,60.0,1,1,55,1,0.0,72.1,0.0,0,0,0,1,2,4,7.3,234,4.5
Joe Craycraft,60616,QB,YNGTOWN ST,5,63.0,46,52,13.3,2.86,1,6,10.7,53.8,28,0,23,3.4,57,1,19,353,75.6,72.0,77.1,53.4,0,1,61,0,21.7,87.4,8.8,5,0,2,3,3,4,6.6,365,7.0
George Martin,103959,QB,ROB MORRIS,2,77.8,45,51,7.7,2.51,2,4,7.8,62.7,32,0,15,8.6,58,3,21,277,73.2,69.1,74.1,55.2,1,1,59,1,20.0,89.8,5.2,3,4,0,3,2,3,5.1,374,7.3
Aqeel Glass,60328,QB,ALAB A&M,1,58.3,48,49,11.6,2.41,0,1,2.0,53.1,26,0,11,7.1,51,2,17,104,71.0,58.1,57.4,60.2,0,2,54,0,18.2,53.6,3.9,2,0,0,1,0,3,5.7,286,5.8
Quinton Williams,102366,QB,HOWARD,3,54.3,46,49,14.2,2.74,3,4,8.0,49.0,24,0,33,4.0,67,1,13,184,75.3,70.4,66.0,69.9,0,2,69,1,39.4,57.7,19.4,13,4,0,0,1,2,2.9,294,6.0
Derek Kyler,109012,QB,DARTMOUTH,4,84.1,44,48,9.4,2.9,1,4,8.2,75.0,36,0,17,2.7,63,1,25,148,27.7,70.9,79.5,48.3,0,1,66,0,35.3,135.3,9.5,6,9,0,3,5,2,3.0,515,10.7
Conor Blount,39950,QB,E KENTUCKY,3,66.7,45,48,8.1,2.47,0,0,0.0,52.1,25,0,24,16.7,57,5,16,159,70.6,63.6,59.7,67.9,1,0,61,0,20.8,72.4,8.8,5,4,0,2,1,1,1.6,230,4.8
Darius Perrantes,103934,QB,RHODE ISLD,3,56.5,46,47,9.5,2.69,0,3,5.8,53.2,25,0,15,3.8,53,1,9,274,26.0,52.5,50.3,62.2,0,1,58,0,26.7,77.2,7.5,4,2,0,1,2,3,5.2,287,6.1
Nolan Henderson,63572,QB,DELAWARE,4,65.9,41,46,7.8,3.15,2,1,2.0,52.2,24,0,31,11.1,65,3,20,151,72.6,67.4,55.6,79.7,0,0,68,0,32.3,97.6,15.4,10,8,0,3,4,1,1.5,255,5.5
Johnathan Brantley,40093,QB,E ILLINOIS,2,53.7,41,46,6.2,2.89,1,0,0.0,41.3,19,0,36,13.6,69,3,11,158,24.0,46.7,42.6,58.6,1,0,70,0,33.3,49.0,17.4,12,11,0,3,0,3,4.3,133,2.9
Grant Breneman,64179,QB,COLGATE,2,74.4,39,45,8.5,2.84,2,1,2.2,57.8,26,0,21,10.3,58,3,14,142,50.7,42.1,45.8,47.2,0,1,59,1,42.9,74.6,15.5,9,4,0,4,1,4,6.8,283,6.3
Kevin Johnson,33765,QB,W ILLINOIS,3,70.7,41,45,11.4,2.99,0,2,4.1,60.0,27,0,22,6.9,60,2,19,345,46.5,51.8,54.3,51.5,1,4,66,0,27.3,89.7,10.0,6,9,0,3,6,5,7.6,379,8.4
Jared Gerbino,109140,QB,DARTMOUTH,4,77.5,40,43,8.4,2.39,0,2,4.7,67.4,29,0,11,6.5,48,2,18,148,59.1,68.8,74.5,60.0,0,1,48,1,27.3,108.0,6.3,3,2,0,3,2,1,2.1,453,10.5
Jack Cassidy,23975,QB,STNY BROOK,6,52.4,42,43,9.5,2.58,0,0,0.0,41.9,18,0,16,18.2,45,4,13,303,42.7,54.7,50.5,62.0,0,1,45,0,0.0,48.8,0.0,0,2,0,1,1,3,6.7,142,3.3
