player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Demetrius Cain,42697,LB,W KENTUCKY,14,12,0,81.5,0,0,346,67.4,57.0,23.6,62.4,49.5,69.7,1,7,2,40,11.5,7,1,2,63.4,22,2,533,3,267,627,35,0,0,35,0,0,592,53,307,56,16,42,27,10,0,179,99,8.1
Drew Harvey,42699,LB,UMASS,3,0,0,100.0,0,0,216,38.5,33.1,0.0,55.1,53.7,31.8,0,0,0,12,33.3,1,0,1,114.6,2,0,26,0,10,29,0,0,0,0,0,0,29,5,14,3,2,2,2,0,0,23,0,11.5
Jeremy Darvin,42713,DI,W KENTUCKY,13,8,1,,0,0,346,54.5,53.5,68.5,59.0,52.4,28.0,1,7,0,,26.8,11,0,1,0.0,0,1,0,0,0,553,553,66,440,1,46,0,0,286,267,0,18,22,0,9,0,0,0,
Ryan Bowman,42714,ED,WASHINGTON,7,4,0,50.0,0,0,340,60.3,71.8,60.1,69.2,72.3,33.4,3,11,0,-4,31.3,10,0,2,56.3,1,1,2,0,17,311,298,11,18,248,21,0,13,122,172,10,17,18,2,15,0,-4,2,-4.0
Zach Hannibal,42732,CB,LA TECH,12,2,0,60.0,0,0,208,71.0,69.5,81.4,60.0,61.5,63.1,0,0,0,33,13.3,2,2,1,110.4,6,0,38,218,127,268,3,0,0,3,0,3,265,1,140,5,5,11,10,0,1,60,8,10.0
Spencer Eason-Riddle,42747,LB,S CAROLINA,1,0,0,,0,0,289,62.3,66.1,67.9,,61.6,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,4,0,2,5,0,0,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,
Nick Heninger,42766,ED,UTAH ST,14,19,4,50.0,0,4,329,67.4,83.6,78.2,81.5,78.1,56.1,6,34,0,5,18.9,14,1,1,56.3,1,8,48,3,28,763,711,20,7,657,27,0,52,384,351,1,41,41,2,48,0,5,3,5.0
Lorenzo Dantzler,42768,ED,UTSA,12,1,0,,0,0,331,59.5,66.8,60.7,71.2,60.1,39.8,9,7,0,,27.3,3,0,1,0.0,0,2,1,0,0,386,385,0,96,94,195,0,1,235,151,0,8,7,0,18,0,0,0,
Markell Utsey,42779,ED,ARKANSAS,11,5,1,,1,0,111,56.6,52.8,45.0,52.7,58.4,43.9,1,9,0,,17.6,3,0,2,0.0,0,1,0,0,0,447,447,13,112,229,93,0,0,236,211,0,5,9,0,11,0,0,0,
Ajani Kerr,42797,CB,TULANE,12,5,0,61.4,0,0,319,60.1,61.8,86.6,54.7,68.5,58.2,0,0,0,36,18.5,5,6,4,100.9,27,0,27,492,351,615,9,0,0,9,0,8,606,4,260,79,4,17,44,0,2,343,140,12.7
Mike Maskalunas,42820,LB,WISCONSIN,7,2,0,,0,0,349,70.9,67.5,75.7,68.7,54.4,29.6,1,4,0,,37.5,3,0,0,0.0,0,0,97,0,44,105,0,0,0,0,0,0,105,22,39,8,2,3,0,5,0,0,0,
Tommy Dawkins Jr.,42832,ED,APP STATE,14,4,0,,0,0,108,60.1,59.6,54.1,58.7,60.6,79.6,1,14,0,,0.0,0,0,1,0.0,0,0,1,0,0,316,315,0,19,62,234,0,1,175,141,0,3,6,0,15,0,0,0,
Chase Lucas,42833,CB,ARIZONA ST,10,2,0,62.7,0,0,110,58.2,60.5,7.4,68.6,75.6,74.2,0,1,0,34,9.5,4,6,6,83.3,37,0,49,373,318,565,4,0,0,4,0,1,561,3,244,138,10,36,59,1,0,410,142,11.1
Willie Baker,42835,ED,LA TECH,11,7,0,,0,0,208,68.9,58.8,83.4,54.0,58.8,54.9,1,3,0,,20.0,4,0,0,0.0,0,0,19,1,8,232,208,0,5,151,52,0,24,105,119,4,8,9,0,4,0,0,0,
Xavior Williams,42838,CB,IOWA,2,1,0,,0,0,192,60.0,64.5,71.4,,63.7,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,2,5,1,9,2,0,0,2,0,0,7,0,8,0,0,0,0,0,0,0,0,
Justus Rogers,42865,LB,WASH STATE,13,10,1,76.9,0,4,341,59.4,59.2,54.0,72.8,55.4,59.0,4,12,2,45,15.0,12,2,1,124.0,30,1,598,0,314,669,9,0,0,9,0,6,660,44,311,55,29,58,39,17,4,421,217,14.0
D.C. Williams,42880,CB,TEXAS ST,12,5,0,54.5,5,0,314,48.4,46.5,40.8,60.0,39.5,29.8,0,1,0,39,28.3,15,6,10,82.9,30,0,93,572,329,678,2,0,0,2,0,4,676,0,349,7,8,33,55,1,2,307,122,10.2
Grant Morgan,42888,LB,ARKANSAS,13,26,0,75.0,0,0,111,77.1,74.5,20.1,82.9,65.7,64.2,7,15,1,20,14.2,15,3,2,79.8,15,1,598,1,284,643,23,0,0,23,0,1,620,63,296,20,53,65,20,23,1,93,52,6.2
Jahad Woods,42896,LB,WASH STATE,13,29,0,65.9,0,2,341,67.4,66.0,55.2,69.1,62.2,62.9,3,7,1,42,14.2,17,2,1,71.5,27,0,666,2,359,764,44,0,0,44,0,7,720,54,351,44,38,74,41,10,0,243,147,9.0
Joshua Bailey,42907,DI,CHARLOTTE,7,1,1,,0,0,136,,57.8,80.5,67.7,50.9,26.0,0,2,0,,37.5,3,0,0,0.0,0,0,0,0,0,116,116,39,76,0,1,0,0,55,61,0,1,4,0,2,0,0,0,
Rachuan Mitchell,42909,CB,SO MISS,11,2,0,68.2,3,0,296,48.2,43.9,33.5,63.7,30.1,29.7,0,3,0,91,25.0,5,1,6,141.3,15,1,50,399,214,469,2,0,0,2,0,3,467,11,244,15,8,13,22,4,2,343,130,22.9
Deon Edwards,42912,LB,ARKANSAS,6,4,0,50.0,0,0,111,69.7,73.4,77.4,56.3,77.2,80.3,0,2,0,10,0.0,0,0,0,64.6,1,0,23,1,10,35,10,0,0,10,0,0,25,12,13,1,1,1,2,2,0,10,8,10.0
Travon Fuller,42926,CB,TULSA,13,6,0,54.1,0,0,320,75.1,77.7,84.9,,85.7,60.5,0,0,3,35,16.4,9,10,0,64.2,33,0,96,627,400,746,2,0,0,2,0,1,744,0,346,20,18,40,61,0,2,390,157,11.8
Lawrence Stevens,42940,CB,RUTGERS,2,1,0,100.0,0,0,278,61.3,64.6,73.6,,69.2,78.5,0,0,0,14,0.0,0,0,0,112.5,2,0,0,21,13,22,0,0,0,0,0,1,22,0,9,0,0,2,2,0,0,22,6,11.0
Jacobi Francis,42941,CB,MEMPHIS,12,6,0,55.8,0,0,218,76.1,76.9,85.4,48.2,78.4,69.5,0,2,2,32,15.9,7,4,2,72.6,24,0,87,718,448,817,3,0,0,3,0,6,814,1,368,3,11,31,43,2,2,288,80,12.0
Jordan Happle,42942,S,OREGON,13,10,0,63.2,0,0,264,61.9,65.3,84.3,59.0,70.4,50.8,0,0,1,39,18.5,10,1,0,102.9,12,0,183,9,248,475,23,0,0,23,0,155,452,11,216,103,16,34,19,0,3,139,74,11.6
Alexander Sims,42947,LB,KENT STATE,2,0,0,,0,0,201,61.9,62.9,99.9,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,
Coney Durr,42953,CB,MINNESOTA,13,6,0,60.0,0,0,225,74.3,73.3,85.5,70.1,65.6,52.4,1,2,0,70,23.4,11,4,3,101.4,27,1,108,493,396,717,14,0,0,14,0,0,703,12,309,102,19,30,45,4,3,293,227,10.9
Noah Burks,42956,ED,WISCONSIN,13,8,0,83.3,0,0,349,70.7,75.2,90.9,67.7,77.3,69.9,3,16,1,13,10.3,4,1,1,51.7,10,5,19,1,151,618,582,0,0,569,13,0,36,192,275,16,20,27,12,24,0,57,37,5.7
Thomas Pickens,42970,LB,MEMPHIS,10,12,0,91.7,0,1,218,58.8,61.2,80.6,61.9,62.0,67.8,2,2,0,32,12.3,7,0,0,117.2,22,1,425,1,234,457,12,0,0,12,0,1,445,47,176,18,15,38,24,5,1,211,107,9.6
Will Evans,42984,ED,OHIO,12,5,3,50.0,0,1,259,65.5,73.9,42.2,73.3,72.1,53.3,4,16,0,9,16.7,5,0,3,62.5,1,5,1,0,11,590,589,0,9,474,106,0,1,298,281,0,19,20,2,25,0,9,10,9.0
Davonte Robinson,42999,CB,KENTUCKY,13,8,0,85.2,0,1,202,61.4,59.4,88.9,56.8,54.4,72.6,0,1,0,75,11.6,5,1,0,132.9,23,1,57,4,198,402,86,0,0,86,0,9,316,34,170,246,13,30,27,2,2,269,194,11.7
JoVanni Stewart,43001,LB,HOUSTON,12,3,0,66.7,1,0,182,59.3,60.2,15.6,62.9,62.8,59.5,0,0,0,11,14.3,1,0,1,79.9,2,0,70,3,41,157,53,0,0,53,0,0,104,6,110,31,2,3,3,0,0,16,21,8.0
Elijah Hamilton,43012,CB,LA TECH,12,2,0,45.5,0,0,208,45.7,49.6,1.0,59.5,71.0,67.5,0,0,0,34,11.1,2,1,2,101.1,10,0,29,190,115,227,2,0,0,2,0,1,225,1,111,4,5,14,22,0,2,163,16,16.3
Terrell Vassel,43023,S,OLE MISS,2,0,0,,0,0,226,61.7,42.7,73.2,,35.6,20.7,0,0,0,,100.0,1,0,0,0.0,0,0,2,0,3,15,0,0,0,0,0,12,15,0,12,1,0,0,0,0,0,0,0,
Marquel Dismuke,43025,S,NEBRASKA,12,13,0,75.0,0,0,238,66.7,64.2,57.9,48.3,62.4,46.7,0,1,1,45,23.1,15,0,1,109.5,21,0,184,2,357,725,33,0,0,33,0,383,692,16,352,123,11,37,28,1,2,242,90,11.5
Caleb Kelly,43026,ED,OKLAHOMA,10,5,0,,0,0,261,58.3,65.3,85.7,59.3,69.0,42.4,1,3,0,,25.0,3,0,0,0.0,0,0,9,0,20,138,123,0,0,123,0,5,15,58,60,1,2,4,0,4,0,0,0,
Shawn Jennings,43027,LB,S ALABAMA,9,8,0,100.0,0,2,288,70.5,65.6,81.4,73.1,52.3,43.5,0,2,0,33,22.2,8,1,0,156.3,6,3,202,2,84,209,3,0,0,3,0,2,206,32,93,0,15,20,6,5,1,72,40,12.0
Gage Kreski,43047,S,C MICHIGAN,13,12,0,54.5,0,0,134,64.6,71.4,55.5,74.5,80.1,77.7,2,1,1,46,11.4,10,1,1,56.4,12,1,262,9,417,775,9,0,0,9,0,358,766,8,350,136,23,66,22,4,0,147,48,12.3
D.J. Morgan,43099,LB,UCONN,7,6,0,70.0,0,0,146,56.0,49.4,80.2,56.3,43.5,71.3,0,1,0,19,10.0,2,1,0,86.3,7,0,139,0,79,168,7,0,0,7,0,0,161,5,84,22,5,12,10,1,0,62,42,8.9
Kevin Meitzenheimer,43102,LB,UTAH ST,14,9,0,83.3,0,0,329,43.9,55.8,82.6,55.4,65.4,36.8,1,7,0,17,23.1,9,0,0,98.3,10,0,352,0,132,365,7,0,0,7,0,0,358,30,203,6,14,21,12,8,0,91,73,9.1
Shane Simmons,43103,ED,MARSHALL,9,11,0,,0,0,214,69.1,71.2,85.2,71.8,64.4,57.3,6,8,0,,16.1,5,0,0,0.0,0,2,18,0,7,312,293,5,27,188,73,0,19,133,172,1,10,15,0,16,0,0,0,
Sean Mahone,43146,S,W VIRGINIA,13,15,0,64.9,0,1,343,59.6,64.3,54.0,70.4,71.1,66.2,0,0,2,60,15.6,15,3,1,108.8,24,1,227,1,408,763,7,0,0,7,0,410,756,1,354,117,21,66,37,1,4,348,159,14.5
Justin Clark,43185,CB,TOLEDO,13,6,0,63.3,2,0,316,71.6,74.2,83.2,71.3,76.9,90.7,0,0,1,39,0.0,0,2,5,73.5,19,1,39,371,227,425,0,0,0,0,0,3,425,2,196,12,12,23,30,1,0,234,72,12.3
Nolan Turner,43187,S,CLEMSON,10,14,0,64.3,0,1,140,63.8,63.0,48.5,62.1,61.3,57.0,0,2,1,23,19.4,13,0,1,77.5,18,1,217,3,356,617,6,0,0,6,0,293,611,16,245,98,17,40,28,3,1,167,35,9.3
Ryan McWood,43189,LB,MIAMI OH,2,0,0,,0,0,221,51.3,46.5,73.9,56.8,50.0,33.2,0,0,0,,33.3,1,0,0,0.0,0,0,29,0,14,32,1,0,0,1,0,0,31,2,16,2,2,2,0,0,0,0,0,
Amir Tyler,43191,S,TEMPLE,10,17,0,71.9,0,1,306,41.7,55.1,84.2,57.9,71.8,77.2,1,1,0,43,11.1,9,3,1,128.1,23,1,391,0,286,620,3,0,0,3,0,108,617,6,328,118,14,55,32,3,2,348,107,15.1
Korel Smith,43201,CB,FAU,12,5,0,58.1,1,1,165,77.3,77.4,15.3,77.5,72.1,63.3,2,4,3,36,14.0,7,5,2,46.0,25,1,53,6,289,546,42,0,0,42,0,3,504,33,224,442,14,38,43,7,0,253,186,10.1
Chima Azunna,43211,S,HAWAII,8,0,0,68.2,0,0,180,51.1,52.6,85.8,59.7,56.6,76.8,0,0,0,33,9.7,3,1,0,110.8,15,0,102,4,192,346,5,0,0,5,0,61,341,1,153,174,5,28,22,0,1,194,60,12.9
Kaiden Smith,43224,S,APP STATE,10,13,0,57.1,0,0,108,67.2,71.1,87.1,54.9,79.5,77.8,0,0,0,17,10.0,6,0,1,71.9,12,0,139,7,315,558,0,0,0,0,0,170,558,6,237,242,14,41,21,0,0,112,26,9.3
Chase Pine,43225,LB,PITTSBURGH,13,5,0,100.0,0,0,268,45.4,53.9,81.2,58.7,61.3,52.0,1,3,0,27,17.2,5,0,0,142.5,10,1,247,0,129,299,38,0,0,38,0,1,261,50,120,13,14,19,10,5,3,87,42,8.7
Corey Hightower,43234,CB,NEW MEXICO,12,14,0,50.0,1,0,241,60.4,62.5,86.1,87.6,60.4,50.4,1,1,1,75,24.6,14,2,4,98.5,18,0,92,529,321,660,38,0,0,38,0,0,622,9,330,1,6,29,36,2,3,333,95,18.5
Eric Monroe,43239,S,TEXAS TECH,13,25,0,81.3,1,1,315,77.3,76.7,59.3,64.3,75.1,83.5,1,1,2,43,7.4,7,0,3,105.2,13,0,253,12,412,771,67,0,0,67,0,343,704,12,347,96,15,62,16,2,4,148,47,11.4
Chris Henderson,43249,ED,S ALABAMA,12,6,0,87.5,0,1,288,59.1,63.1,89.0,64.9,60.1,61.8,2,9,0,12,11.8,4,0,0,91.1,7,3,11,0,72,386,367,0,0,367,0,0,19,156,158,8,17,24,8,14,0,47,23,6.7
Anthony Ekpe,43280,ED,BALL ST,10,2,1,0.0,0,0,117,32.1,82.7,56.6,91.6,63.3,52.5,6,17,0,,27.8,5,0,1,39.6,0,4,5,0,7,273,266,0,0,254,12,0,7,159,107,2,12,11,1,27,0,0,0,
Josh Perry,43283,S,SO MISS,3,0,0,100.0,0,0,296,62.8,62.8,73.0,64.0,57.8,76.4,0,0,0,22,0.0,0,0,0,118.8,2,0,26,0,13,30,2,0,0,2,0,0,28,4,13,2,1,2,2,0,0,26,18,13.0
Treyvon Reeves,43286,LB,TULSA,9,8,0,78.9,0,0,320,54.9,62.1,81.6,54.8,71.0,69.8,0,4,0,25,12.9,4,0,0,93.2,15,1,227,0,165,378,81,0,0,81,0,0,297,24,189,70,14,19,19,5,0,121,112,8.1
Braden Smith,43298,S,WYOMING,11,5,0,72.7,0,1,351,69.1,63.8,28.0,56.0,56.2,45.5,0,3,0,19,23.8,10,0,1,123.3,8,0,110,2,171,381,18,0,0,18,0,195,363,10,200,56,4,27,11,3,1,80,38,10.0
Garrett Crall,43309,ED,WYOMING,13,5,1,100.0,1,0,351,63.7,69.9,76.8,66.8,67.3,59.7,9,17,0,14,15.2,7,0,1,118.8,1,4,3,0,28,791,787,0,24,716,47,0,4,361,402,0,29,34,1,30,0,14,2,14.0
Qwuantrezz Knight,43322,S,UCLA,12,14,1,82.4,1,1,324,45.5,53.9,9.8,70.3,66.8,63.4,1,7,0,32,15.5,13,2,4,96.4,56,3,153,11,306,612,136,0,0,136,0,12,476,63,243,300,34,57,68,11,0,485,442,8.7
Jordan Helm,43329,S,FAU,12,19,1,61.8,1,0,165,76.3,78.1,24.1,71.0,80.3,75.7,0,2,1,47,11.7,12,2,2,95.0,21,0,226,7,437,798,5,0,0,5,0,500,793,5,356,60,31,72,34,2,2,278,120,13.2
Bryan Mead,43333,LB,OKLAHOMA,2,0,0,,0,0,261,63.9,62.3,65.7,58.0,61.3,73.1,0,1,0,,50.0,1,0,0,0.0,0,0,9,0,5,10,0,0,0,0,0,0,10,1,4,0,0,1,0,1,0,0,0,
Obi Eboh,43343,CB,UCLA,12,3,1,55.0,0,0,324,66.5,63.2,84.7,83.7,42.9,62.0,0,2,0,44,15.4,4,2,0,97.5,11,0,59,233,177,336,31,0,0,31,0,9,305,9,150,3,3,19,20,2,1,158,61,14.4
Zeke Brown,43346,CB,BAYLOR,6,0,0,75.0,0,0,118,68.8,67.4,76.9,,59.0,63.2,0,0,0,31,16.7,1,0,0,116.7,3,0,3,57,27,61,0,0,0,0,0,1,61,0,34,0,3,5,4,0,0,54,-1,18.0
DaMarcus Fields,43347,CB,TEXAS TECH,12,5,0,57.9,1,0,315,65.0,67.0,86.7,55.1,73.5,60.6,0,0,0,67,12.7,8,8,3,98.4,44,0,66,618,435,774,14,0,0,14,0,14,760,2,337,62,16,50,76,0,5,476,225,10.8
Mandela Lawrence-Burke,43352,LB,KENT STATE,12,19,0,69.8,1,2,201,53.9,48.7,58.2,55.9,45.2,58.7,2,2,1,49,16.0,16,2,2,108.1,30,0,605,0,352,708,48,0,0,48,0,5,660,45,311,50,25,65,43,4,3,354,237,11.8
Jaydon Grant,43354,CB,OREGON ST,13,15,0,62.5,0,1,265,63.8,62.9,25.8,75.5,58.2,38.5,1,3,2,62,25.8,23,5,4,95.1,40,1,140,24,452,812,27,0,0,27,0,130,785,19,341,491,17,51,64,5,4,509,279,12.7
Cameron Lewis,43359,S,LSU,11,13,0,73.7,0,1,211,57.7,61.8,88.1,84.8,62.1,59.4,3,2,0,58,16.1,10,3,0,113.9,28,2,137,6,349,644,23,0,0,23,0,243,621,12,283,234,13,39,38,7,2,300,167,10.7
C.J. Morgan,43360,S,MISS STATE,1,0,0,100.0,0,0,227,43.1,45.6,71.5,,60.0,,0,0,0,20,,0,0,0,118.8,1,0,4,0,6,10,0,0,0,0,0,3,10,0,4,3,0,0,1,0,0,20,2,20.0
Trey Baldwin,43361,LB,LA TECH,12,19,2,76.2,0,0,208,81.7,64.0,56.1,63.0,50.8,56.7,3,3,1,25,16.8,19,2,1,104.8,32,1,711,2,397,758,1,0,0,1,0,7,757,26,335,36,45,75,42,7,4,175,169,5.5
Christian Holmes,43393,CB,OKLA STATE,14,4,0,49.1,1,0,262,79.4,76.9,84.8,46.1,62.4,67.2,0,1,1,33,14.0,6,6,3,65.6,27,0,40,500,343,560,5,0,0,5,0,2,555,4,213,13,10,33,55,1,2,238,81,8.8
Baylen Buchanan,43400,CB,LA TECH,11,4,0,70.5,0,0,208,65.2,65.2,84.4,56.0,63.5,56.6,0,1,0,47,16.4,9,0,1,131.1,31,0,76,489,340,589,11,0,0,11,0,4,578,3,246,9,12,42,44,1,4,422,133,13.6
Phil Campbell III,43402,LB,PITTSBURGH,13,18,0,79.2,0,0,268,66.0,67.4,83.8,58.9,71.3,69.4,4,10,1,19,14.9,10,2,0,75.0,19,6,471,0,276,651,144,0,0,144,0,1,507,151,224,34,28,39,24,20,0,148,117,7.8
Skyler Thomas,43418,CB,LIBERTY,13,11,0,69.0,0,0,206,67.1,75.4,85.4,94.7,76.9,69.4,0,5,2,32,12.9,8,2,1,59.1,20,0,166,15,261,529,33,0,0,33,0,8,496,12,256,307,16,43,29,5,0,197,148,9.9
Hauati Pututau,43425,DI,UTAH,14,4,4,,0,0,328,56.8,69.6,83.9,68.0,68.4,26.7,4,11,0,,40.0,10,0,0,0.0,0,5,4,0,0,486,482,38,410,0,34,0,4,272,214,0,11,11,0,20,0,0,0,
Michael Pitts,43431,ED,W KENTUCKY,14,4,1,25.0,0,0,346,72.5,71.3,61.5,66.4,70.6,70.0,1,12,1,13,5.6,1,1,1,1.0,1,4,4,0,16,325,317,2,5,295,15,0,8,181,128,4,9,13,4,17,0,13,5,13.0
Cedric Stone,43438,S,LIBERTY,13,7,0,65.6,0,0,206,63.3,65.4,86.2,60.0,68.2,68.9,0,0,0,34,14.0,8,1,2,113.5,21,0,133,5,295,566,1,0,0,1,0,224,565,1,270,203,15,42,32,0,3,196,56,9.3
John Tate IV,43451,DI,MEMPHIS,12,10,3,,0,0,218,67.6,68.0,75.6,62.9,68.2,76.3,4,14,0,,7.7,3,0,1,0.0,0,3,2,0,0,757,755,384,204,28,139,0,2,403,354,0,22,26,0,21,0,0,0,
Trenton Thompson,43455,CB,S DIEGO ST,14,12,0,48.3,1,1,284,71.3,67.2,0.0,76.6,56.9,52.4,3,1,3,54,20.0,13,14,8,64.0,43,1,170,33,616,953,25,0,0,25,0,105,928,18,319,620,13,40,89,5,3,522,190,12.1
Freddie McGee III,43471,CB,E MICHIGAN,13,1,0,57.9,0,0,160,61.4,60.9,81.8,56.9,58.5,49.5,0,0,0,56,22.2,4,4,0,108.2,11,0,16,206,99,231,2,0,0,2,0,3,229,3,129,1,3,13,19,0,1,184,64,16.7
Jonathan Jones,43492,LB,TOLEDO,13,28,1,65.5,0,3,316,63.5,71.0,37.5,72.5,71.4,71.5,4,13,0,55,11.6,11,2,2,110.6,19,5,720,3,343,808,54,0,0,54,0,0,754,85,380,31,39,56,29,22,2,215,218,11.3
Julius Turner,43504,DI,RUTGERS,13,15,0,,0,0,278,57.9,72.6,23.8,76.5,70.7,43.9,8,20,0,,20.0,9,0,4,0.0,0,4,0,0,1,558,557,278,241,0,38,0,1,289,268,0,16,21,0,32,0,0,0,
William Kwenkeu,43510,LB,TEMPLE,11,6,0,55.6,0,0,306,52.4,53.8,85.1,76.6,50.8,54.3,1,7,0,16,18.0,11,1,0,66.0,5,4,440,0,163,446,0,0,0,0,0,0,446,26,257,5,29,44,9,12,0,38,37,7.6
Jordan Young,43537,LB,DOMINION,13,17,0,88.2,0,0,263,69.7,78.8,84.6,72.4,81.6,89.7,3,2,1,34,5.3,5,1,1,110.7,30,2,658,24,373,829,74,0,0,74,0,0,755,69,387,71,39,73,34,7,2,299,227,10.0
Darrell Baker Jr.,43542,CB,GA SOUTHRN,10,5,0,54.0,1,1,174,54.9,57.8,84.2,54.0,72.2,55.0,0,0,0,60,17.5,7,7,1,97.9,34,0,26,449,271,484,4,0,0,4,0,5,480,3,210,0,6,28,63,0,4,449,113,13.2
Ben Stille,43555,DI,NEBRASKA,12,8,3,,0,0,238,63.0,73.4,69.1,79.8,64.2,48.6,5,21,0,,14.0,6,0,1,0.0,0,3,4,0,0,560,556,58,420,23,55,0,4,302,258,0,26,29,0,29,0,0,0,
Ryan Boehm,43585,DI,FRESNO ST,12,4,0,,1,0,169,58.9,61.3,17.4,60.6,65.8,66.2,1,6,0,,9.5,2,0,2,0.0,0,2,0,0,0,250,250,19,197,2,32,0,0,136,114,0,11,15,0,9,0,0,0,
Kyle Williams,43601,CB,UCONN,6,0,0,50.0,0,0,146,68.6,69.5,79.9,60.0,67.3,78.3,0,0,0,9,0.0,0,0,0,62.5,1,0,7,14,46,77,3,0,0,3,0,0,74,1,30,53,1,3,2,0,0,9,14,9.0
Jon-Michael Terry,43635,LB,TULSA,4,2,0,100.0,0,1,320,55.9,64.4,4.0,60.5,73.3,74.0,0,2,0,15,6.7,1,0,1,99.2,5,1,116,0,48,145,25,0,0,25,0,1,120,17,80,3,8,12,5,3,0,39,25,7.8
Lance Deveaux Jr.,43643,LB,N ILLINOIS,14,12,0,85.0,0,1,254,66.1,63.2,84.2,62.6,59.5,58.0,1,2,0,75,16.1,15,0,0,158.3,17,2,638,9,295,732,33,0,0,33,0,1,699,50,387,51,41,66,20,5,3,351,243,20.6
Jake Hansen,43645,LB,ILLINOIS,5,6,0,80.0,0,2,187,66.2,70.4,84.1,77.8,64.8,51.0,1,4,0,30,20.0,8,0,0,118.8,8,1,317,4,158,340,12,0,0,12,0,0,328,28,154,7,16,26,10,6,0,126,68,15.8
Daniel Isom,43647,S,WASH STATE,11,15,0,53.3,0,2,341,63.1,61.1,53.5,63.3,57.6,68.1,3,4,1,45,13.4,9,3,2,72.6,16,0,258,3,324,651,45,0,0,45,0,226,606,24,303,118,14,43,30,7,1,208,38,13.0
Jaylin Thomas,43665,LB,BALL ST,13,35,1,81.3,0,0,117,39.1,55.9,38.5,58.6,68.2,63.6,0,4,4,40,12.0,16,1,2,76.0,39,0,804,1,417,882,35,0,0,35,0,1,847,29,436,41,45,82,48,4,1,428,297,11.0
Joe Ozougwu,43676,ED,ARK STATE,12,14,1,,0,1,113,66.4,75.0,78.1,84.9,60.1,60.5,4,19,0,,13.7,7,0,1,0.0,0,8,0,0,1,747,746,0,0,742,4,0,1,367,379,0,27,30,0,31,0,0,0,
Jacob Morgenstern,43708,LB,TEXAS TECH,7,4,0,50.0,0,0,315,49.4,54.0,82.9,56.5,60.2,68.0,0,1,0,13,11.1,1,0,0,61.8,3,1,34,0,28,108,59,0,0,59,0,0,49,38,42,15,4,4,6,2,0,26,15,8.7
Tyrone Hopper,43714,ED,N CAROLINA,2,0,0,,0,0,245,36.7,56.2,79.8,55.8,71.8,24.1,1,0,0,,50.0,2,0,0,0.0,0,0,1,0,4,40,38,0,0,38,0,0,2,13,23,1,1,2,0,1,0,0,0,
Marcus Brown,43739,DI,CINCINNATI,14,10,0,,1,0,138,60.0,55.6,11.0,63.5,55.9,72.0,2,9,0,,5.9,2,0,5,0.0,0,1,1,0,0,494,493,300,186,1,6,0,1,215,279,0,17,22,0,12,0,0,0,
Kainoa Fuiava,43744,DI,W MICHIGAN,12,7,0,100.0,0,0,347,63.8,62.0,81.6,64.0,56.3,58.5,1,2,0,8,20.0,3,0,0,100.0,1,2,0,0,1,182,182,34,147,0,1,0,0,74,107,0,5,5,1,5,0,8,7,8.0
Brandon Barlow,43762,ED,BOSTON COL,12,15,0,100.0,0,1,121,64.2,76.7,88.6,58.1,86.8,83.3,2,10,0,5,4.1,2,0,0,87.5,1,3,3,0,12,509,506,12,22,443,29,0,3,259,238,0,24,32,1,15,0,5,0,5.0
Marcel Southall,43793,DI,FAU,8,7,0,,0,0,165,60.0,52.5,2.3,57.1,55.9,79.3,1,4,0,,0.0,0,0,3,0.0,0,0,0,0,0,245,245,17,123,4,101,0,0,127,118,0,6,7,0,5,0,0,0,
Alonzo Addae,43824,S,W VIRGINIA,13,11,0,64.9,0,0,343,53.8,48.2,88.0,76.2,36.4,42.6,0,0,0,68,22.8,21,1,0,108.8,24,1,287,2,420,776,8,0,0,8,0,364,768,0,356,114,17,60,37,1,2,308,116,12.8
Kenny Hebert,43827,ED,ARIZONA,12,8,2,100.0,2,1,109,56.2,63.2,14.9,76.7,57.2,65.4,5,10,1,15,14.3,6,0,3,66.7,4,1,93,1,53,397,276,0,0,276,0,1,121,151,193,26,16,28,4,16,0,38,19,9.5
Patrice Rene,43868,CB,RUTGERS,6,0,0,66.7,0,0,278,45.7,52.0,80.1,74.7,71.8,20.7,0,1,0,65,25.0,2,0,0,149.3,4,0,3,104,60,119,5,0,0,5,0,5,114,2,57,1,1,6,6,1,2,171,102,42.8
